start_time,end_time,sent_end_time,sentence,filename,category,inter_freq
892.200s,901.100s,901.300s,you're on the narrow gate you are the narrow gate and why you are right about that why you trippin about their approval?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/G/show_1GBix6vB2ZvHUvcoQXAPyf/7I5KPIEk4LSkNLye13iv4H.json,Religion & Spirituality,0.00101
810.900s,815.900s,816.300s,"came with all the and salsa and Peter and John said to him, who are you?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/G/show_1GBix6vB2ZvHUvcoQXAPyf/7I5KPIEk4LSkNLye13iv4H.json,Religion & Spirituality,0.00101
2565.600s,2571.600s,2571.600s,"Well, and I want to be better at that and I'll just feel stressed about what am I supposed to do next?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1R5sbnzbc7hCMv9RTFIEWw/6QODJbcrAJa71LKYSp1nFS.json,Religion & Spirituality,0.00184
2031.700s,2043.900s,2044s,"feel as if you're really out there if you're like exploring the world, if you're putting yourself in all of these uncomfortable unknown situations, why wouldn't you really want to need something safe and secure when you get back?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1R5sbnzbc7hCMv9RTFIEWw/6QODJbcrAJa71LKYSp1nFS.json,Religion & Spirituality,0.00184
2932.900s,2936.800s,2936.800s,what can I do to be wise today in the long term?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1R5sbnzbc7hCMv9RTFIEWw/6QODJbcrAJa71LKYSp1nFS.json,Religion & Spirituality,0.00184
2717.400s,2720.900s,2721.400s,"there's some more than just like, how am I feeling right now?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1R5sbnzbc7hCMv9RTFIEWw/6QODJbcrAJa71LKYSp1nFS.json,Religion & Spirituality,0.00184
994.800s,1002.400s,1004.400s,"definitely, not that so what have you taken away from that just that?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1R5sbnzbc7hCMv9RTFIEWw/6QODJbcrAJa71LKYSp1nFS.json,Religion & Spirituality,0.00184
1741.500s,1745.100s,1746s,"like this thing and this thing and this thing and then I asked God, what do you have to say about this?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1R5sbnzbc7hCMv9RTFIEWw/6QODJbcrAJa71LKYSp1nFS.json,Religion & Spirituality,0.00184
384.900s,398.600s,398.700s,"and like working for self-realization and self-promoting and individualism and which I bad things but there could be bad consequences to it, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1R5sbnzbc7hCMv9RTFIEWw/6QODJbcrAJa71LKYSp1nFS.json,Religion & Spirituality,0.00184
1109.300s,1115s,1115.800s,that's also where you need to get to know yourself of exactly what am I actually?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1R5sbnzbc7hCMv9RTFIEWw/6QODJbcrAJa71LKYSp1nFS.json,Religion & Spirituality,0.00184
2004.900s,2008.400s,2008.800s,what's the difference you think between that and being a fashion designer?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1rp8TxqmJiErzktr5YP8XK/5J3Kxz1i1A8sG2gvvM0ngr.json,Society & Culture,0.00127
1731.300s,1737.200s,1737.800s,is the pressure more prevalent since you're in that competition environment or how would you describe your experience with it?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1rp8TxqmJiErzktr5YP8XK/5J3Kxz1i1A8sG2gvvM0ngr.json,Society & Culture,0.00127
1972.300s,1981.100s,1982.100s,no so true and since then now you've been going into have you been going into the music business or just styling music videos?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1rp8TxqmJiErzktr5YP8XK/5J3Kxz1i1A8sG2gvvM0ngr.json,Society & Culture,0.00127
1725.700s,1731.300s,1731.500s,what is reality TV like is it Cutthroat is the is there more pressure?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1rp8TxqmJiErzktr5YP8XK/5J3Kxz1i1A8sG2gvvM0ngr.json,Society & Culture,0.00127
1907.900s,1915.900s,1915.900s,"just doing like anything but what I do, which is pretty Everyone, we're always like what you have a warehouse like what's the Slime Warehouse?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1rp8TxqmJiErzktr5YP8XK/0DzUSAwfTVTpr0sn6jBbdU.json,Society & Culture,0.00223
1238.400s,1253.500s,1253.500s,also I love that you say anyone's job can be lost because there's so many jobs nowadays that are kind of being taken over by technology and by computers and those jobs are more likely to be lost than if you're Your Own Boss Can evolve you don't have to be doing the same exact thing?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1rp8TxqmJiErzktr5YP8XK/0DzUSAwfTVTpr0sn6jBbdU.json,Society & Culture,0.00223
1344.500s,1380.600s,1380.900s,"yeah, I moved into a warehouse space and truly that was when I decided okay, I have to really think about everything I do now because I'm investing a lot of money and a lot of time and just so much into a warehouse that I wanted to like rework my entire business and I ended up like rebranding myself and I have a new logo that is just really inquiring like my face because I think with any business you would think about like what makes you different than To everybody else and in this world where everyone has a slime shop now and it's been this happy for like two years like happening about how am I different and you how can I stay diverse for everybody else?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1rp8TxqmJiErzktr5YP8XK/0DzUSAwfTVTpr0sn6jBbdU.json,Society & Culture,0.00223
1436.500s,1454.200s,1454.200s,"truly I think that's why I had to do was just really think about what car does have some of the tension and it's just like colorful like Transitions and bright and loud like whatever little kids like, you know, they just want it to be like really entertained and you have to ask them questions and I always you know, really?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1rp8TxqmJiErzktr5YP8XK/0DzUSAwfTVTpr0sn6jBbdU.json,Society & Culture,0.00223
969.100s,972.200s,972.200s,"have this kind of following like, how can I integrate this on my channel?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/R/show_1rp8TxqmJiErzktr5YP8XK/0DzUSAwfTVTpr0sn6jBbdU.json,Society & Culture,0.00223
2047.300s,2051.300s,2051.300s,"let's first of all Tom Landy is on the ticket, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1Sw6MZtNhnsEDYvrJLMgxK/5BMz5r938XLSSz7FEsTagL.json,Business,0.00117
3119.900s,3123s,3123.800s,would you like to see taking the Electoral tribunal matter?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1Sw6MZtNhnsEDYvrJLMgxK/5BMz5r938XLSSz7FEsTagL.json,Business,0.00117
2723.400s,2739.800s,2739.900s,"think we very like if Ethan and literally no one in the moderates had any idea about what was happening like in like with the people like I guess like they're like Associated with like yeah, so I think this is the thing right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1Sw6MZtNhnsEDYvrJLMgxK/5BMz5r938XLSSz7FEsTagL.json,Business,0.00117
3117.300s,3119.900s,3120.900s,are you guys looking forward to the rest of this week?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1Sw6MZtNhnsEDYvrJLMgxK/5BMz5r938XLSSz7FEsTagL.json,Business,0.00117
1872.200s,1879.400s,1879.600s,then the question is like so why I like so why did LMP students run as Independents essentially?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1Sw6MZtNhnsEDYvrJLMgxK/5BMz5r938XLSSz7FEsTagL.json,Business,0.00117
1266.300s,1271.200s,1272.800s,"folks, what do we think secretary roll?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1Sw6MZtNhnsEDYvrJLMgxK/5BMz5r938XLSSz7FEsTagL.json,Business,0.00117
2708.500s,2723.400s,2723.600s,for his action that considered if people like in the Dell Collins was somehow able to get information about like they have some kind of intelligence channels that they can get information that oh like they're going to register is this name?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1Sw6MZtNhnsEDYvrJLMgxK/5BMz5r938XLSSz7FEsTagL.json,Business,0.00117
135.700s,140.700s,140.800s,how many did like real have I think the other ticket said about eight each?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1Sw6MZtNhnsEDYvrJLMgxK/5BMz5r938XLSSz7FEsTagL.json,Business,0.00117
886.700s,892.400s,894s,"coming from well, that's a question in half does the treasure she wanted to break down specifically?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1Sw6MZtNhnsEDYvrJLMgxK/5BMz5r938XLSSz7FEsTagL.json,Business,0.00117
256.600s,260.200s,260.200s,did you like get into student Politics as a random law student?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1Sw6MZtNhnsEDYvrJLMgxK/5BMz5r938XLSSz7FEsTagL.json,Business,0.00117
2133.600s,2137.100s,2137.300s,is that cookie whether they're on real or apparent now?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1Sw6MZtNhnsEDYvrJLMgxK/5BMz5r938XLSSz7FEsTagL.json,Business,0.00117
348.800s,352s,352s,so which was your first campaign?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1Sw6MZtNhnsEDYvrJLMgxK/5BMz5r938XLSSz7FEsTagL.json,Business,0.00117
2018.500s,2021.100s,2021.800s,you calling Tom Landy an efficient political campaign?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1Sw6MZtNhnsEDYvrJLMgxK/5BMz5r938XLSSz7FEsTagL.json,Business,0.00117
490.600s,501.400s,501.400s,"you're more sort of walled-off about your home your physical home or your country, even or your State's or whatever it is or you're more open and inviting about that, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sx3j1Q2AcUVGShxVlEMOB/6mC9di4wtCQH7oFF39OOtd.json,Religion & Spirituality,0.00045
2652.200s,2658.500s,2658.500s,"you know, I think that it's important to take advantage of the things that are working in your favor, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/4zBfbAwp5srNjmcGFbXocR.json,Business,0.00119
551.500s,556.500s,556.500s,cool is that some of them will charge you a percentage of your future income?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/4zBfbAwp5srNjmcGFbXocR.json,Business,0.00119
1091.100s,1098s,1098.300s,do you think it was important to find someone who kind of shared the same philosophy that you had on?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/4zBfbAwp5srNjmcGFbXocR.json,Business,0.00119
2515.600s,2519.200s,2519.200s,should also take out insurance against their employees getting harassed right?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/4zBfbAwp5srNjmcGFbXocR.json,Business,0.00119
1399.900s,1409.100s,1409.400s,"think that it's hard to put a number I write like, you know, I was definitely I was definitely a software engineer who is making six figures right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/4zBfbAwp5srNjmcGFbXocR.json,Business,0.00119
874.800s,881s,881s,for me that goal was that I wanted to have a place that was my own right?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/4zBfbAwp5srNjmcGFbXocR.json,Business,0.00119
1600.800s,1607.800s,1607.800s,"yeah, so I think that for people who are making a software engineer celery, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/4zBfbAwp5srNjmcGFbXocR.json,Business,0.00119
2622.700s,2633.200s,2633.700s,"if to start to wrap up if there's someone listening who kind of reminds you of yourself at a at a different age, what do you do?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/4zBfbAwp5srNjmcGFbXocR.json,Business,0.00119
2068.100s,2078s,2078.200s,what all of my investing and and donating is about is how do I both helped cultivate kind of the next generation of trans folks?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/4zBfbAwp5srNjmcGFbXocR.json,Business,0.00119
599.700s,604.600s,604.600s,"very helpful when it comes to seeking out a career in people in computer science, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/4zBfbAwp5srNjmcGFbXocR.json,Business,0.00119
1681.600s,1688.100s,1688.100s,"it's kind of you can use it under select circumstances to as a emergency relief if you did it, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/4zBfbAwp5srNjmcGFbXocR.json,Business,0.00119
1624.200s,1638.900s,1638.900s,"and your employer may or may not match it but either Right, it can eat it comes out of your paycheck before the taxes are taken out and then it grows without the internet without the without the capital gains tax, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/4zBfbAwp5srNjmcGFbXocR.json,Business,0.00119
2532.900s,2542.600s,2542.800s,"unfortunately, and I know that Lee is in the right position that Lee and Logan are in the right position to solve this right and left and I said, you know what my $200,000 here right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/4zBfbAwp5srNjmcGFbXocR.json,Business,0.00119
1126s,1131.200s,1131.200s,"think that's when I learned the value of the value of value of my time, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/4zBfbAwp5srNjmcGFbXocR.json,Business,0.00119
2318s,2329.300s,2329.300s,"Change by my dollars, so that's that's where I measure by do you think people who are contributing to the ACL you should still do so, do you think that they don't Merit investment?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/4zBfbAwp5srNjmcGFbXocR.json,Business,0.00119
754s,758.900s,758.900s,you feel like you was there a certain way you would write the email or say a certain thing?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/1JTWaIzJcn1ZbWDxegunHS.json,Business,0.00096
725.500s,728.500s,729s,did you know that take that path was it was it learned?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/1JTWaIzJcn1ZbWDxegunHS.json,Business,0.00096
1031.500s,1034.200s,1035s,how do I also be the face of this business?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/1JTWaIzJcn1ZbWDxegunHS.json,Business,0.00096
993.900s,1008.400s,1008.500s,you even notice when it happened or do you think kids if you think about some people wonder like what is really the first million is it if you make it in one year calendar year or do you make it over time but to you whenever that was what was that time like for you?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/1JTWaIzJcn1ZbWDxegunHS.json,Business,0.00096
1980.500s,1983.800s,1983.800s,"those are the moments where I'm kind of like, but how did you know about us?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/1JTWaIzJcn1ZbWDxegunHS.json,Business,0.00096
1746.400s,1749.400s,1749.500s,you need someone who just where's the product?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/1JTWaIzJcn1ZbWDxegunHS.json,Business,0.00096
1230.400s,1238.100s,1238.200s,do you what sort of advice do you have for someone in such a crowded space?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/1JTWaIzJcn1ZbWDxegunHS.json,Business,0.00096
739.500s,746.600s,746.600s,I guess I had a sense of entitlement and that I felt like I could reach out and ask and what's the worst that can happen?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/1JTWaIzJcn1ZbWDxegunHS.json,Business,0.00096
1703.500s,1707.500s,1707.500s,want to ask you what do you want from your customers?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1sqmO1ufOcnua6QUPUlZTf/1JTWaIzJcn1ZbWDxegunHS.json,Business,0.00096
714.800s,718.200s,718.200s,makes me wonder like what are you like when you're mad do you get mad?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1SXD1U55jqbK9HHoPvdbsw/7x8D1qaoJc2XEqvjwTQ4PK.json,News,0.00127
2555s,2562.100s,2562.100s,how do you What sort of your mentality or philosophy about handling the fame part of it?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1SXD1U55jqbK9HHoPvdbsw/7x8D1qaoJc2XEqvjwTQ4PK.json,News,0.00127
2923.700s,2932.500s,2932.700s,have nothing to do with why I might be connected to it and I have to kind of always actively work to get away from all that bullshit and see what the real reason is and why am I here?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1SXD1U55jqbK9HHoPvdbsw/7x8D1qaoJc2XEqvjwTQ4PK.json,News,0.00127
2028.600s,2074.300s,2074.300s,we're time on Atlanta before the break and now I noticed that Atlanta is now often the show cited when I want to talk about successful black TV shows because that's what shows period but as being kind of an engine and kind of giving black creatives the courage to do something different like these ideas of probably always been percolating but seeing somebody successful at trying something really different has been very inspirational and aspirational to a lot of people what do you mean do you all have a sense of that?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/1/S/show_1SXD1U55jqbK9HHoPvdbsw/7x8D1qaoJc2XEqvjwTQ4PK.json,News,0.00127
